Date,Site_ID,Grade_Description,Competitor_Price
2020-09-22,10808,Unleaded Gas,1.7115
2020-09-22,10818,Diesel,2.3656666666666664
2020-09-22,10818,Midgrade Gas,2.189
2020-09-22,10818,Premium Gas,2.5770000000000004
2020-09-22,10818,Unleaded Gas,1.903
2020-09-22,10838,Diesel,1.9323333333333335
2020-09-22,10838,Midgrade Gas,2.259
2020-09-22,10838,Premium Gas,2.5865
2020-09-22,10838,Unleaded Gas,1.8639999999999999
2020-09-23,10808,Diesel,1.9923333333333335
2020-09-23,10808,Midgrade Gas,1.884
2020-09-23,10808,Premium Gas,2.089
2020-09-23,10808,Unleaded Gas,1.7615000000000003
2020-09-23,10818,Diesel,2.399
2020-09-23,10818,Midgrade Gas,2.189
2020-09-23,10818,Premium Gas,2.5770000000000004
2020-09-23,10818,Unleaded Gas,1.895
2020-09-23,10838,Diesel,1.9323333333333335
2020-09-23,10838,Midgrade Gas,2.254
2020-09-23,10838,Premium Gas,2.5815
2020-09-23,10838,Unleaded Gas,1.8515000000000001
2020-09-24,10808,Diesel,1.9923333333333335
2020-09-24,10808,Midgrade Gas,1.869
2020-09-24,10808,Premium Gas,2.069
2020-09-24,10808,Unleaded Gas,1.6915
2020-09-24,10818,Diesel,2.3656666666666664
2020-09-24,10818,Midgrade Gas,2.189
2020-09-24,10818,Premium Gas,2.569
2020-09-24,10818,Unleaded Gas,1.895
2020-09-24,10838,Diesel,1.9323333333333335
2020-09-24,10838,Midgrade Gas,2.254
2020-09-24,10838,Premium Gas,2.5815
2020-09-24,10838,Unleaded Gas,1.834
2020-09-25,10808,Diesel,1.9423333333333332
2020-09-25,10808,Midgrade Gas,1.869
2020-09-25,10808,Premium Gas,2.069
2020-09-25,10808,Unleaded Gas,1.6915
2020-09-25,10818,Diesel,2.3656666666666664
2020-09-25,10818,Midgrade Gas,2.2065
2020-09-25,10818,Premium Gas,2.5770000000000004
2020-09-25,10818,Unleaded Gas,1.895
2020-09-25,10838,Diesel,1.9323333333333335
2020-09-25,10838,Midgrade Gas,2.2365
2020-09-25,10838,Premium Gas,2.564
2020-09-25,10838,Unleaded Gas,1.8265
2020-09-26,10808,Diesel,1.939
2020-09-26,10808,Midgrade Gas,1.869
2020-09-26,10808,Premium Gas,2.069
2020-09-26,10808,Unleaded Gas,1.6915
2020-09-26,10818,Diesel,2.3656666666666664
2020-09-26,10818,Midgrade Gas,2.2289999999999996
2020-09-26,10818,Premium Gas,2.5465
2020-09-26,10818,Unleaded Gas,1.895
2020-09-26,10838,Diesel,1.9323333333333335
2020-09-26,10838,Midgrade Gas,2.2265
2020-09-26,10838,Premium Gas,2.554
2020-09-26,10838,Unleaded Gas,1.8165
2020-09-27,10808,Diesel,1.939
2020-09-27,10808,Midgrade Gas,1.869
2020-09-27,10808,Premium Gas,2.069
2020-09-27,10808,Unleaded Gas,1.6915
2020-09-27,10818,Diesel,2.299
2020-09-27,10818,Midgrade Gas,2.2289999999999996
2020-09-27,10818,Premium Gas,2.5465
2020-09-27,10818,Unleaded Gas,1.895
2020-09-27,10838,Diesel,1.9323333333333335
2020-09-27,10838,Midgrade Gas,2.219
2020-09-27,10838,Premium Gas,2.5465
2020-09-27,10838,Unleaded Gas,1.8165
2020-09-28,10808,Diesel,1.939
2020-09-28,10808,Midgrade Gas,1.869
2020-09-28,10808,Premium Gas,2.069
2020-09-28,10808,Unleaded Gas,1.6915
2020-09-28,10818,Diesel,2.299
2020-09-28,10818,Midgrade Gas,2.1590000000000003
2020-09-28,10818,Premium Gas,2.5365
2020-09-28,10818,Unleaded Gas,1.895
2020-09-28,10838,Diesel,1.9323333333333335
2020-09-28,10838,Midgrade Gas,2.219
2020-09-28,10838,Premium Gas,2.5465
2020-09-28,10838,Unleaded Gas,1.809
2020-09-29,10808,Diesel,1.939
2020-09-29,10808,Midgrade Gas,1.869
2020-09-29,10808,Premium Gas,2.069
2020-09-29,10808,Unleaded Gas,1.6915
2020-09-29,10818,Diesel,2.299
2020-09-29,10818,Midgrade Gas,2.1965
2020-09-29,10818,Premium Gas,2.5465
2020-09-29,10818,Unleaded Gas,1.8990000000000002
2020-09-29,10838,Diesel,1.9323333333333335
2020-09-29,10838,Midgrade Gas,2.214
2020-09-29,10838,Premium Gas,2.5415
2020-09-29,10838,Unleaded Gas,1.789
2020-09-30,10808,Diesel,1.939
2020-09-30,10808,Midgrade Gas,1.869
2020-09-30,10808,Premium Gas,2.0789999999999997
2020-09-30,10808,Unleaded Gas,1.6915
2020-09-30,10818,Diesel,2.3656666666666664
2020-09-30,10818,Midgrade Gas,2.1965
2020-09-30,10818,Premium Gas,2.5465
2020-09-30,10818,Unleaded Gas,1.8990000000000002
2020-09-30,10838,Diesel,1.9323333333333335
2020-09-30,10838,Midgrade Gas,2.2115
2020-09-30,10838,Premium Gas,2.539
2020-09-30,10838,Unleaded Gas,1.804
2020-10-01,10808,Diesel,1.939
2020-10-01,10808,Midgrade Gas,1.869
2020-10-01,10808,Premium Gas,2.0789999999999997
2020-10-01,10808,Unleaded Gas,1.7615000000000003
2020-10-01,10818,Diesel,2.3656666666666664
2020-10-01,10818,Midgrade Gas,2.1965
2020-10-01,10818,Premium Gas,2.5365
2020-10-01,10818,Unleaded Gas,1.891
2020-10-01,10838,Diesel,1.9323333333333335
2020-10-01,10838,Midgrade Gas,2.214
2020-10-01,10838,Premium Gas,2.5415
2020-10-01,10838,Unleaded Gas,1.789
2020-10-02,10808,Diesel,1.939
2020-10-02,10808,Midgrade Gas,1.939
2020-10-02,10808,Premium Gas,2.114
2020-10-02,10808,Unleaded Gas,1.734
2020-10-02,10818,Diesel,2.3656666666666664
2020-10-02,10818,Midgrade Gas,2.2169999999999996
2020-10-02,10818,Premium Gas,2.569
2020-10-02,10818,Unleaded Gas,1.887
2020-10-02,10838,Diesel,1.9323333333333335
2020-10-02,10838,Midgrade Gas,2.1965
2020-10-02,10838,Premium Gas,2.524
2020-10-02,10838,Unleaded Gas,1.7865
2020-10-03,10808,Diesel,1.9223333333333332
2020-10-03,10808,Midgrade Gas,1.939
2020-10-03,10808,Premium Gas,2.114
2020-10-03,10808,Unleaded Gas,1.7765
2020-10-03,10818,Diesel,2.3656666666666664
2020-10-03,10818,Midgrade Gas,2.2169999999999996
2020-10-03,10818,Premium Gas,2.569
2020-10-03,10818,Unleaded Gas,1.8669999999999998
2020-10-03,10838,Diesel,1.9323333333333335
2020-10-03,10838,Midgrade Gas,2.1965
2020-10-03,10838,Premium Gas,2.514
2020-10-03,10838,Unleaded Gas,1.7765000000000002
2020-10-04,10808,Diesel,1.9189999999999998
2020-10-04,10808,Midgrade Gas,1.929
2020-10-04,10808,Premium Gas,2.109
2020-10-04,10808,Unleaded Gas,1.7739999999999998
2020-10-04,10818,Diesel,2.332333333333333
2020-10-04,10818,Midgrade Gas,2.2169999999999996
2020-10-04,10818,Premium Gas,2.569
2020-10-04,10818,Unleaded Gas,1.855
2020-10-04,10838,Diesel,1.9323333333333335
2020-10-04,10838,Midgrade Gas,2.1965
2020-10-04,10838,Premium Gas,2.524
2020-10-04,10838,Unleaded Gas,1.7615
2020-10-05,10808,Diesel,1.9189999999999998
2020-10-05,10808,Midgrade Gas,1.919
2020-10-05,10808,Premium Gas,2.104
2020-10-05,10808,Unleaded Gas,1.744
2020-10-05,10818,Diesel,2.332333333333333
2020-10-05,10818,Midgrade Gas,2.2169999999999996
2020-10-05,10818,Premium Gas,2.557
2020-10-05,10818,Unleaded Gas,1.855
2020-10-05,10838,Diesel,1.9323333333333335
2020-10-05,10838,Midgrade Gas,2.2365
2020-10-05,10838,Premium Gas,2.564
2020-10-05,10838,Unleaded Gas,1.7965
2020-10-06,10808,Diesel,1.9189999999999998
2020-10-06,10808,Midgrade Gas,1.909
2020-10-06,10808,Premium Gas,2.099
2020-10-06,10808,Unleaded Gas,1.7165000000000001
2020-10-06,10818,Diesel,2.332333333333333
2020-10-06,10818,Midgrade Gas,2.2464999999999997
2020-10-06,10818,Premium Gas,2.5370000000000004
2020-10-06,10818,Unleaded Gas,1.855
2020-10-06,10838,Diesel,1.9323333333333335
2020-10-06,10838,Midgrade Gas,2.264
2020-10-06,10838,Premium Gas,2.5915
2020-10-06,10838,Unleaded Gas,1.829
2020-10-07,10808,Diesel,1.8556666666666668
2020-10-07,10808,Midgrade Gas,1.909
2020-10-07,10808,Premium Gas,2.099
2020-10-07,10808,Unleaded Gas,1.714
2020-10-07,10818,Diesel,2.332333333333333
2020-10-07,10818,Midgrade Gas,2.2289999999999996
2020-10-07,10818,Premium Gas,2.5715000000000003
2020-10-07,10818,Unleaded Gas,1.8510000000000002
2020-10-07,10838,Diesel,1.9323333333333335
2020-10-07,10838,Midgrade Gas,2.264
2020-10-07,10838,Premium Gas,2.5915
2020-10-07,10838,Unleaded Gas,1.8565
2020-10-08,10808,Diesel,1.8556666666666668
2020-10-08,10808,Midgrade Gas,1.909
2020-10-08,10808,Premium Gas,2.099
2020-10-08,10808,Unleaded Gas,1.7990000000000002
2020-10-08,10818,Diesel,2.332333333333333
2020-10-08,10818,Midgrade Gas,2.209
2020-10-08,10818,Premium Gas,2.5564999999999998
2020-10-08,10818,Unleaded Gas,1.843
2020-10-08,10838,Diesel,1.9323333333333335
2020-10-08,10838,Midgrade Gas,2.264
2020-10-08,10838,Premium Gas,2.5915
2020-10-08,10838,Unleaded Gas,1.8565
2020-10-09,10808,Diesel,1.8556666666666668
2020-10-09,10808,Midgrade Gas,1.909
2020-10-09,10808,Premium Gas,2.099
2020-10-09,10808,Unleaded Gas,1.714
2020-10-09,10818,Diesel,2.239
2020-10-09,10818,Midgrade Gas,2.184
2020-10-09,10818,Premium Gas,2.525
2020-10-09,10818,Unleaded Gas,1.843
2020-10-09,10838,Diesel,1.9189999999999998
2020-10-09,10838,Midgrade Gas,2.2565
2020-10-09,10838,Premium Gas,2.584
2020-10-09,10838,Unleaded Gas,1.8815
2020-10-10,10808,Diesel,1.8556666666666668
2020-10-10,10808,Midgrade Gas,1.909
2020-10-10,10808,Premium Gas,2.099
2020-10-10,10808,Unleaded Gas,1.714
2020-10-10,10818,Diesel,2.239
2020-10-10,10818,Midgrade Gas,2.224
2020-10-10,10818,Premium Gas,2.519
2020-10-10,10818,Unleaded Gas,1.843
2020-10-10,10838,Diesel,1.9323333333333335
2020-10-10,10838,Midgrade Gas,2.254
2020-10-10,10838,Premium Gas,2.5815
2020-10-10,10838,Unleaded Gas,1.8665
2020-10-11,10808,Diesel,1.8556666666666668
2020-10-11,10808,Midgrade Gas,1.909
2020-10-11,10808,Premium Gas,2.099
2020-10-11,10808,Unleaded Gas,1.714
2020-10-11,10818,Diesel,2.239
2020-10-11,10818,Midgrade Gas,2.224
2020-10-11,10818,Premium Gas,2.4923333333333333
2020-10-11,10818,Unleaded Gas,1.843
2020-10-11,10838,Diesel,1.9323333333333335
2020-10-11,10838,Midgrade Gas,2.254
2020-10-11,10838,Premium Gas,2.5815
2020-10-11,10838,Unleaded Gas,1.8665
2020-10-12,10808,Diesel,1.8556666666666668
2020-10-12,10808,Midgrade Gas,1.909
2020-10-12,10808,Premium Gas,2.099
2020-10-12,10808,Unleaded Gas,1.714
2020-10-12,10818,Diesel,2.239
2020-10-12,10818,Midgrade Gas,2.224
2020-10-12,10818,Premium Gas,2.5065
2020-10-12,10818,Unleaded Gas,1.8510000000000002
2020-10-12,10838,Diesel,1.9323333333333335
2020-10-12,10838,Midgrade Gas,2.2415
2020-10-12,10838,Premium Gas,2.529
2020-10-12,10838,Unleaded Gas,1.8464999999999998
2020-10-13,10808,Diesel,1.8556666666666668
2020-10-13,10808,Midgrade Gas,1.849
2020-10-13,10808,Premium Gas,2.099
2020-10-13,10808,Unleaded Gas,1.714
2020-10-13,10818,Diesel,2.239
2020-10-13,10818,Midgrade Gas,2.224
2020-10-13,10818,Premium Gas,2.5065
2020-10-13,10818,Unleaded Gas,1.8510000000000002
2020-10-13,10838,Diesel,1.9323333333333335
2020-10-13,10838,Midgrade Gas,2.229
2020-10-13,10838,Premium Gas,2.5589999999999997
2020-10-13,10838,Unleaded Gas,1.834
2020-10-14,10808,Diesel,1.8556666666666668
2020-10-14,10808,Midgrade Gas,1.8439999999999999
2020-10-14,10808,Premium Gas,2.0940000000000003
2020-10-14,10808,Unleaded Gas,1.7089999999999999
2020-10-14,10818,Diesel,2.239
2020-10-14,10818,Midgrade Gas,2.199
2020-10-14,10818,Premium Gas,2.5065
2020-10-14,10818,Unleaded Gas,1.8510000000000002
2020-10-14,10838,Diesel,1.9323333333333335
2020-10-14,10838,Midgrade Gas,2.229
2020-10-14,10838,Premium Gas,2.5564999999999998
2020-10-14,10838,Unleaded Gas,1.8014999999999999
2020-10-15,10808,Diesel,1.8556666666666668
2020-10-15,10808,Midgrade Gas,1.8439999999999999
2020-10-15,10808,Premium Gas,2.0940000000000003
2020-10-15,10808,Unleaded Gas,1.7089999999999999
2020-10-15,10818,Diesel,2.332333333333333
2020-10-15,10818,Midgrade Gas,2.199
2020-10-15,10818,Premium Gas,2.5065
2020-10-15,10818,Unleaded Gas,1.8510000000000002
2020-10-15,10838,Diesel,1.9323333333333335
2020-10-15,10838,Midgrade Gas,2.214
2020-10-15,10838,Premium Gas,2.5415
2020-10-15,10838,Unleaded Gas,1.794
2020-10-16,10808,Diesel,1.8556666666666668
2020-10-16,10808,Midgrade Gas,1.8439999999999999
2020-10-16,10808,Premium Gas,2.0940000000000003
2020-10-16,10808,Unleaded Gas,1.7089999999999999
2020-10-16,10818,Diesel,2.332333333333333
2020-10-16,10818,Midgrade Gas,2.199
2020-10-16,10818,Premium Gas,2.5065
2020-10-16,10818,Unleaded Gas,1.8510000000000002
2020-10-16,10838,Diesel,1.9323333333333335
2020-10-16,10838,Midgrade Gas,2.194
2020-10-16,10838,Premium Gas,2.5215
2020-10-16,10838,Unleaded Gas,1.774
2020-10-17,10808,Diesel,1.8556666666666668
2020-10-17,10808,Midgrade Gas,1.814
2020-10-17,10808,Premium Gas,2.064
2020-10-17,10808,Unleaded Gas,1.704
2020-10-17,10818,Diesel,2.239
2020-10-17,10818,Midgrade Gas,2.149
2020-10-17,10818,Premium Gas,2.5156666666666667
2020-10-17,10818,Unleaded Gas,1.8510000000000002
2020-10-17,10838,Diesel,1.9323333333333335
2020-10-17,10838,Midgrade Gas,2.125666666666667
2020-10-17,10838,Premium Gas,2.5215
2020-10-17,10838,Unleaded Gas,1.774
2020-10-18,10808,Diesel,1.8556666666666668
2020-10-18,10808,Midgrade Gas,1.839
2020-10-18,10808,Premium Gas,2.089
2020-10-18,10808,Unleaded Gas,1.704
2020-10-18,10818,Diesel,2.239
2020-10-18,10818,Midgrade Gas,2.139
2020-10-18,10818,Premium Gas,2.5065
2020-10-18,10818,Unleaded Gas,1.8510000000000002
2020-10-18,10838,Diesel,1.9323333333333335
2020-10-18,10838,Midgrade Gas,2.125666666666667
2020-10-18,10838,Premium Gas,2.4423333333333335
2020-10-18,10838,Unleaded Gas,1.774
2020-10-19,10808,Diesel,1.8556666666666668
2020-10-19,10808,Midgrade Gas,1.839
2020-10-19,10808,Premium Gas,2.089
2020-10-19,10808,Unleaded Gas,1.704
2020-10-19,10818,Diesel,2.239
2020-10-19,10818,Midgrade Gas,2.1723333333333334
2020-10-19,10818,Premium Gas,2.525
2020-10-19,10818,Unleaded Gas,1.8510000000000002
2020-10-19,10838,Diesel,1.9323333333333335
2020-10-19,10838,Midgrade Gas,2.1189999999999998
2020-10-19,10838,Premium Gas,2.4323333333333337
2020-10-19,10838,Unleaded Gas,1.819
2020-10-20,10808,Diesel,1.8556666666666668
2020-10-20,10808,Midgrade Gas,1.839
2020-10-20,10808,Premium Gas,2.0940000000000003
2020-10-20,10808,Unleaded Gas,1.704
2020-10-20,10818,Diesel,2.239
2020-10-20,10818,Midgrade Gas,2.179
2020-10-20,10818,Premium Gas,2.525
2020-10-20,10818,Unleaded Gas,1.8510000000000002
2020-10-20,10838,Diesel,1.9323333333333335
2020-10-20,10838,Midgrade Gas,2.2023333333333333
2020-10-20,10838,Premium Gas,2.5189999999999997
2020-10-20,10838,Unleaded Gas,1.889
2020-10-21,10808,Diesel,1.8556666666666668
2020-10-21,10808,Midgrade Gas,1.839
2020-10-21,10808,Premium Gas,2.089
2020-10-21,10808,Unleaded Gas,1.704
2020-10-21,10818,Diesel,2.239
2020-10-21,10818,Midgrade Gas,2.193
2020-10-21,10818,Premium Gas,2.517
2020-10-21,10818,Unleaded Gas,1.843
2020-10-21,10838,Diesel,1.9323333333333335
2020-10-21,10838,Midgrade Gas,2.189
2020-10-21,10838,Premium Gas,2.505666666666667
2020-10-21,10838,Unleaded Gas,1.879
2020-10-22,10808,Diesel,1.8556666666666668
2020-10-22,10808,Midgrade Gas,1.834
2020-10-22,10808,Premium Gas,2.084
2020-10-22,10808,Unleaded Gas,1.7015
2020-10-22,10818,Diesel,2.299
2020-10-22,10818,Midgrade Gas,2.2165
2020-10-22,10818,Premium Gas,2.517
2020-10-22,10818,Unleaded Gas,1.843
2020-10-22,10838,Diesel,1.9323333333333335
2020-10-22,10838,Midgrade Gas,2.189
2020-10-22,10838,Premium Gas,2.505666666666667
2020-10-22,10838,Unleaded Gas,1.879
2020-10-23,10808,Diesel,1.8323333333333334
2020-10-23,10808,Midgrade Gas,1.8239999999999998
2020-10-23,10808,Premium Gas,2.074
2020-10-23,10808,Unleaded Gas,1.694
2020-10-23,10818,Diesel,2.214
2020-10-23,10818,Midgrade Gas,2.2065
2020-10-23,10818,Premium Gas,2.517
2020-10-23,10818,Unleaded Gas,1.843
2020-10-23,10838,Diesel,1.9323333333333335
2020-10-23,10838,Midgrade Gas,2.189
2020-10-23,10838,Premium Gas,2.499
2020-10-23,10838,Unleaded Gas,1.874
2020-10-24,10808,Diesel,1.8323333333333334
2020-10-24,10808,Midgrade Gas,1.8239999999999998
2020-10-24,10808,Premium Gas,2.074
2020-10-24,10808,Unleaded Gas,1.6815
2020-10-24,10818,Diesel,2.214
2020-10-24,10818,Midgrade Gas,2.2065
2020-10-24,10818,Premium Gas,2.517
2020-10-24,10818,Unleaded Gas,1.843
2020-10-24,10838,Diesel,1.9323333333333335
2020-10-24,10838,Midgrade Gas,2.1823333333333337
2020-10-24,10838,Premium Gas,2.499
2020-10-24,10838,Unleaded Gas,1.8840000000000001
2020-10-25,10808,Diesel,1.8323333333333334
2020-10-25,10808,Midgrade Gas,1.859
2020-10-25,10808,Premium Gas,2.059
2020-10-25,10808,Unleaded Gas,1.6815
2020-10-25,10818,Diesel,2.214
2020-10-25,10818,Midgrade Gas,2.2065
2020-10-25,10818,Premium Gas,2.517
2020-10-25,10818,Unleaded Gas,1.843
2020-10-25,10838,Diesel,1.9323333333333335
2020-10-25,10838,Midgrade Gas,2.169
2020-10-25,10838,Premium Gas,2.4856666666666665
2020-10-25,10838,Unleaded Gas,1.8739999999999999
2020-10-26,10808,Diesel,1.8323333333333334
2020-10-26,10808,Midgrade Gas,1.849
2020-10-26,10808,Premium Gas,2.049
2020-10-26,10808,Unleaded Gas,1.6689999999999998
2020-10-26,10818,Diesel,2.214
2020-10-26,10818,Midgrade Gas,2.2065
2020-10-26,10818,Premium Gas,2.5090000000000003
2020-10-26,10818,Unleaded Gas,1.843
2020-10-26,10838,Diesel,1.9323333333333335
2020-10-26,10838,Midgrade Gas,2.169
2020-10-26,10838,Premium Gas,2.4856666666666665
2020-10-26,10838,Unleaded Gas,1.8464999999999998
2020-10-27,10808,Diesel,1.8323333333333334
2020-10-27,10808,Midgrade Gas,1.849
2020-10-27,10808,Premium Gas,2.049
2020-10-27,10808,Unleaded Gas,1.6689999999999998
2020-10-27,10818,Diesel,2.1856666666666666
2020-10-27,10818,Midgrade Gas,2.2065
2020-10-27,10818,Premium Gas,2.4965
2020-10-27,10818,Unleaded Gas,1.843
2020-10-27,10838,Diesel,1.9323333333333335
2020-10-27,10838,Midgrade Gas,2.169
2020-10-27,10838,Premium Gas,2.474
2020-10-27,10838,Unleaded Gas,1.8315
2020-10-28,10808,Diesel,1.8323333333333334
2020-10-28,10808,Midgrade Gas,1.839
2020-10-28,10808,Premium Gas,2.039
2020-10-28,10808,Unleaded Gas,1.6664999999999999
2020-10-28,10818,Diesel,2.299
2020-10-28,10818,Midgrade Gas,2.2065
2020-10-28,10818,Premium Gas,2.4965
2020-10-28,10818,Unleaded Gas,1.843
2020-10-28,10838,Diesel,1.9323333333333335
2020-10-28,10838,Midgrade Gas,2.142333333333333
2020-10-28,10838,Premium Gas,2.4690000000000003
2020-10-28,10838,Unleaded Gas,1.8090000000000002
2020-10-29,10808,Diesel,1.8323333333333334
2020-10-29,10808,Midgrade Gas,1.839
2020-10-29,10808,Premium Gas,2.039
2020-10-29,10808,Unleaded Gas,1.6515
2020-10-29,10818,Diesel,2.299
2020-10-29,10818,Midgrade Gas,2.224
2020-10-29,10818,Premium Gas,2.4965
2020-10-29,10818,Unleaded Gas,1.843
2020-10-29,10838,Diesel,1.9323333333333335
2020-10-29,10838,Midgrade Gas,2.169
2020-10-29,10838,Premium Gas,2.4690000000000003
2020-10-29,10838,Unleaded Gas,1.784
2020-10-30,10808,Diesel,1.8323333333333334
2020-10-30,10808,Midgrade Gas,1.839
2020-10-30,10808,Premium Gas,2.039
2020-10-30,10808,Unleaded Gas,1.6515
2020-10-30,10818,Diesel,2.299
2020-10-30,10818,Midgrade Gas,2.224
2020-10-30,10818,Premium Gas,2.517
2020-10-30,10818,Unleaded Gas,1.843
2020-10-30,10838,Diesel,1.9323333333333335
2020-10-30,10838,Midgrade Gas,2.095666666666667
2020-10-30,10838,Premium Gas,2.434
2020-10-30,10838,Unleaded Gas,1.754
2020-10-31,10808,Diesel,1.8323333333333334
2020-10-31,10808,Midgrade Gas,1.809
2020-10-31,10808,Premium Gas,2.009
2020-10-31,10808,Unleaded Gas,1.639
2020-10-31,10818,Diesel,2.299
2020-10-31,10818,Midgrade Gas,2.224
2020-10-31,10818,Premium Gas,2.5265
2020-10-31,10818,Unleaded Gas,1.843
2020-10-31,10838,Diesel,1.9323333333333335
2020-10-31,10838,Midgrade Gas,2.082333333333333
2020-10-31,10838,Premium Gas,2.4240000000000004
2020-10-31,10838,Unleaded Gas,1.744
2020-11-01,10808,Diesel,1.8323333333333334
2020-11-01,10808,Midgrade Gas,1.809
2020-11-01,10808,Premium Gas,2.009
2020-11-01,10808,Unleaded Gas,1.639
2020-11-01,10818,Diesel,2.299
2020-11-01,10818,Midgrade Gas,2.224
2020-11-01,10818,Premium Gas,2.5265
2020-11-01,10818,Unleaded Gas,1.843
2020-11-01,10838,Diesel,1.9323333333333335
2020-11-01,10838,Midgrade Gas,2.0690000000000004
2020-11-01,10838,Premium Gas,2.4139999999999997
2020-11-01,10838,Unleaded Gas,1.719
2020-11-02,10808,Diesel,1.8190000000000002
2020-11-02,10808,Midgrade Gas,1.799
2020-11-02,10808,Premium Gas,1.999
2020-11-02,10808,Unleaded Gas,1.6315
2020-11-02,10818,Diesel,2.299
2020-11-02,10818,Midgrade Gas,2.224
2020-11-02,10818,Premium Gas,2.5215
2020-11-02,10818,Unleaded Gas,1.839
2020-11-02,10838,Diesel,1.9323333333333335
2020-11-02,10838,Midgrade Gas,2.0523333333333333
2020-11-02,10838,Premium Gas,2.4015000000000004
2020-11-02,10838,Unleaded Gas,1.719
2020-11-03,10808,Diesel,1.8190000000000002
2020-11-03,10808,Midgrade Gas,1.779
2020-11-03,10808,Premium Gas,1.979
2020-11-03,10808,Unleaded Gas,1.6464999999999999
2020-11-03,10818,Diesel,2.232333333333333
2020-11-03,10818,Midgrade Gas,2.199
2020-11-03,10818,Premium Gas,2.509
2020-11-03,10818,Unleaded Gas,1.831
2020-11-03,10838,Diesel,1.9323333333333335
2020-11-03,10838,Midgrade Gas,2.049
2020-11-03,10838,Premium Gas,2.399
2020-11-03,10838,Unleaded Gas,1.6940000000000002
2020-11-04,10808,Diesel,1.8190000000000002
2020-11-04,10808,Midgrade Gas,1.779
2020-11-04,10808,Premium Gas,1.979
2020-11-04,10808,Unleaded Gas,1.6464999999999999
2020-11-04,10818,Diesel,2.1639999999999997
2020-11-04,10818,Midgrade Gas,2.129
2020-11-04,10818,Premium Gas,2.509
2020-11-04,10818,Unleaded Gas,1.823
2020-11-04,10838,Diesel,1.9323333333333335
2020-11-04,10838,Midgrade Gas,2.049
2020-11-04,10838,Premium Gas,2.399
2020-11-04,10838,Unleaded Gas,1.6940000000000002
2020-11-05,10808,Diesel,1.8190000000000002
2020-11-05,10808,Midgrade Gas,1.779
2020-11-05,10808,Premium Gas,1.979
2020-11-05,10808,Unleaded Gas,1.6664999999999999
2020-11-05,10818,Diesel,2.1639999999999997
2020-11-05,10818,Midgrade Gas,2.129
2020-11-05,10818,Premium Gas,2.509
2020-11-05,10818,Unleaded Gas,1.823
2020-11-05,10838,Diesel,1.9323333333333335
2020-11-05,10838,Midgrade Gas,2.039
2020-11-05,10838,Premium Gas,2.4565
2020-11-05,10838,Unleaded Gas,1.6740000000000002
2020-11-06,10808,Diesel,1.859
2020-11-06,10808,Midgrade Gas,1.889
2020-11-06,10808,Premium Gas,2.089
2020-11-06,10808,Unleaded Gas,1.694
2020-11-06,10818,Diesel,2.1639999999999997
2020-11-06,10818,Midgrade Gas,2.129
2020-11-06,10818,Premium Gas,2.509
2020-11-06,10818,Unleaded Gas,1.811
2020-11-06,10838,Diesel,1.9323333333333335
2020-11-06,10838,Midgrade Gas,2.0223333333333335
2020-11-06,10838,Premium Gas,2.3790000000000004
2020-11-06,10838,Unleaded Gas,1.6740000000000002
2020-11-07,10808,Diesel,1.8523333333333334
2020-11-07,10808,Midgrade Gas,1.889
2020-11-07,10808,Premium Gas,2.089
2020-11-07,10808,Unleaded Gas,1.6415
2020-11-07,10818,Diesel,2.1639999999999997
2020-11-07,10818,Midgrade Gas,2.059
2020-11-07,10818,Premium Gas,2.499
2020-11-07,10818,Unleaded Gas,1.811
2020-11-07,10838,Diesel,1.9323333333333335
2020-11-07,10838,Midgrade Gas,1.9489999999999998
2020-11-07,10838,Premium Gas,2.3790000000000004
2020-11-07,10838,Unleaded Gas,1.6740000000000002
2020-11-08,10808,Diesel,1.8490000000000002
2020-11-08,10808,Midgrade Gas,1.889
2020-11-08,10808,Premium Gas,2.089
2020-11-08,10808,Unleaded Gas,1.634
2020-11-08,10818,Diesel,2.1639999999999997
2020-11-08,10818,Midgrade Gas,2.159
2020-11-08,10818,Premium Gas,2.499
2020-11-08,10818,Unleaded Gas,1.811
2020-11-08,10838,Diesel,1.9323333333333335
2020-11-08,10838,Midgrade Gas,2.0123333333333333
2020-11-08,10838,Premium Gas,2.349
2020-11-08,10838,Unleaded Gas,1.6664999999999999
2020-11-09,10808,Diesel,1.8456666666666666
2020-11-09,10808,Midgrade Gas,1.819
2020-11-09,10808,Premium Gas,2.019
2020-11-09,10808,Unleaded Gas,1.6239999999999999
2020-11-09,10818,Diesel,2.1639999999999997
2020-11-09,10818,Midgrade Gas,2.2439999999999998
2020-11-09,10818,Premium Gas,2.499
2020-11-09,10818,Unleaded Gas,1.807
2020-11-09,10838,Diesel,1.9323333333333335
2020-11-09,10838,Midgrade Gas,2.1023333333333336
2020-11-09,10838,Premium Gas,2.4814999999999996
2020-11-09,10838,Unleaded Gas,1.7590000000000001
2020-11-10,10808,Diesel,1.8456666666666666
2020-11-10,10808,Midgrade Gas,1.809
2020-11-10,10808,Premium Gas,2.009
2020-11-10,10808,Unleaded Gas,1.6215
2020-11-10,10818,Diesel,2.1639999999999997
2020-11-10,10818,Midgrade Gas,2.2439999999999998
2020-11-10,10818,Premium Gas,2.505
2020-11-10,10818,Unleaded Gas,1.807
2020-11-10,10838,Diesel,1.9323333333333335
2020-11-10,10838,Midgrade Gas,2.082333333333333
